segment,timestamp,longitude,latitude,altitude,horizontal accuracy,vertical accuracy,speed,speed accuracy,course,course accuracy
3,2026-07-25T06:31:50.999185Z,75.3793466397195,12.244539697994144,99.43017689045519,4.748651764657321,6.28940868595148,2.754215716894114,2.4659041077431523,155.27477686229057,49.7540402865733
3,2026-07-25T06:31:51.999179Z,75.3793594755866,12.244517186501444,99.64192190300673,4.748651749171525,6.24235478770413,2.7757210498806337,2.462965324031484,154.19155611752709,46.05742285660316
3,2026-07-25T06:31:52.999173Z,75.37937306161702,12.244493226282128,99.93643461540341,4.748651754959303,6.244668232490787,2.8456882880848076,2.4541125114589253,153.2684756883676,36.44387051271674
3,2026-07-25T06:31:53.999167Z,75.37938625770516,12.244469965116263,100.29822926409543,4.7486517611445045,6.217516549314063,2.88894127904966,2.4485656361825745,152.69532786485894,41.73827727560246
3,2026-07-25T06:31:54.999161Z,75.37939925029528,12.24444477389326,100.50058282725513,4.74865178456043,6.1965164445271785,2.9756507745128173,2.441009410178642,152.48229274754465,38.82360705034716
3,2026-07-25T06:31:55.999155Z,75.37941179498523,12.244420498420238,100.6123825404793,4.74865178855421,6.1991435262324215,2.978209867745484,2.4382357267373687,152.40730246089913,31.193352969174104
3,2026-07-25T06:31:56.999150Z,75.37942715858067,12.244396096409655,100.58697323687375,4.74865180483631,6.2187149860746,2.9881083380119904,2.441580841081839,151.6031549591771,38.43012761811673
3,2026-07-25T06:31:57.999144Z,75.37943698744125,12.244374055665237,100.63051710184664,4.748651808032254,6.1874520157447055,2.87825688864078,2.45096001473383,152.33136956822514,45.2346154282588
3,2026-07-25T06:31:58.999138Z,75.37944881685591,12.244351212114054,100.7730082469061,4.748651826714103,6.072737025677865,2.8484259365463838,2.452321213032183,152.45293133211754,45.553178689300005
3,2026-07-25T06:31:59.999131Z,75.37945844484332,12.244329258739517,101.41583463083953,4.74865182845062,5.964000343038156,2.75892735914953,2.4570523727403857,153.36729450181227,43.51137222453793
3,2026-07-25T06:32:00.999126Z,75.379468828138,12.244305497795333,101.63961210660636,4.748651817202523,5.862754676527593,2.7067260993111595,2.4656620649447283,153.68551941023364,40.39814615391619
3,2026-07-25T06:32:01.999120Z,75.37948248368373,12.24428190843576,101.60720225144178,4.748651834236446,5.9534314591854915,2.7173235244871066,2.4667451149705704,153.28276454751781,41.29385884008211
3,2026-07-25T06:32:02.999114Z,75.37949252256908,12.24425809286285,101.65430090669543,4.748651845439468,5.929433998002972,2.7040409008069677,2.4670512943148735,154.21385028676056,44.43537587444068
3,2026-07-25T06:32:03.999108Z,75.37950474299768,12.2442361162794,101.60403737332672,4.74865183690797,5.8554784103867625,2.663738728943802,2.475065056257985,154.06175271317417,48.98663645866249
3,2026-07-25T06:32:04.999102Z,75.37951525090732,12.244213772360698,101.76156956329942,4.748651822512458,5.825804553085148,2.628784403335784,2.479807156514554,156.17282104492188,50.68448222086385
3,2026-07-25T06:32:06.000016Z,75.37952482056221,12.244191685325724,101.82897089794278,4.748651807898183,5.775811346454277,2.578674118583624,2.4818233659357,156.17282104492188,54.02528186038342
3,2026-07-25T06:32:07.000026Z,75.37953266744334,12.244166833155788,101.84023323934525,4.748651764224636,5.7477816679389315,2.598921484867454,2.48756513071102,156.17282104492188,54.96783366387154
3,2026-07-25T06:32:08.000020Z,75.37953643563651,12.244152407512727,102.00033328682184,4.748651671721612,5.67153506663353,1.7265605522481937,2.522925505743148,156.17282104492188,92.8410235026119
3,2026-07-25T06:32:09.000021Z,75.37953867962996,12.244142193510877,102.20169324800372,4.748651609071229,4.944638989554592,1.3721640030996274,3.6635879873448487,156.17282104492188,180.0
3,2026-07-25T06:32:10.000025Z,75.3795436156848,12.244126553139122,102.59428732097149,4.748651613215519,4.650431008484309,1.715828226431886,3.7002080358900358,156.17282104492188,173.24433262505224
3,2026-07-25T06:32:11.000012Z,75.37954842321103,12.24411056300708,102.81238154042512,4.748651615174029,4.628601967165824,1.8089697043130157,3.7003619367328056,156.17282104492188,164.33153732394382
3,2026-07-25T06:32:12.000009Z,75.37955374703246,12.244091884209944,103.03027687594295,4.7486516274066695,4.756014643930728,1.987942966402404,2.6360212531391776,163.67962646484375,106.71550501061446
3,2026-07-25T06:32:13.000008Z,75.37956003226957,12.244074364259353,103.28643395006657,4.748651651590286,5.1580946543575985,2.0661660651084057,2.5096241198772216,163.67962646484375,88.87356540800016
3,2026-07-25T06:32:13.999997Z,75.37956406964176,12.244056240541454,103.63381163775921,4.74865165707859,5.429518274074941,2.0617084886471897,2.5111187496678506,163.67962646484375,70.47271571447992
3,2026-07-25T06:32:14.999994Z,75.37956924556005,12.244038340775552,103.9069479862228,4.748651656474074,5.443971453403009,2.0347039719865445,2.515955228185811,163.67962646484375,54.22285497767786
3,2026-07-25T06:32:15.999993Z,75.37957300276653,12.244022527811682,104.41285104304552,4.748651652784348,5.409714978389612,1.9673368193551255,2.5141031218496406,163.67962646484375,40.93836739196242
3,2026-07-25T06:32:16.999977Z,75.37957828940058,12.244002657430041,104.26449471246451,4.748651652458846,5.535633378444265,2.017987445727521,2.5136609540391075,163.67962646484375,36.23178999130488
3,2026-07-25T06:32:17.999978Z,75.37958554334591,12.243982689966982,104.38778430223465,4.748651657699881,5.584375388719049,2.1010384623348024,2.520490171856994,163.67962646484375,30.342230450174434
3,2026-07-25T06:32:18.999979Z,75.37959156413888,12.243963821670473,104.6882634293288,4.748651628224625,5.539362026375289,2.1531402990551305,2.5134840497308137,160.41868591308594,23.709674618483845
3,2026-07-25T06:32:19.999960Z,75.37959678013402,12.243945039705226,105.18815010040998,4.748651617888145,5.49568031567835,2.163723754784609,2.508709267674045,160.41868591308594,18.05451616193057
3,2026-07-25T06:32:20.999947Z,75.37960259025432,12.243925690457283,105.37330742739141,4.748651610016021,5.46133812855797,2.187318211437291,2.510463015443356,160.41868591308594,16.648294240653396
3,2026-07-25T06:32:21.999935Z,75.37960825702866,12.243905871688774,105.61210057232529,4.748651602434301,5.494238529787127,2.197718682364102,2.510526028444309,160.41868591308594,19.06088731316224
3,2026-07-25T06:32:22.999922Z,75.37961476232775,12.243886955177107,105.81709082890302,4.748651593946276,5.513709248787704,2.192209346537214,2.5118051895706395,160.41868591308594,18.62934041671518
3,2026-07-25T06:32:23.999911Z,75.379620476954,12.24386785114531,106.2574395025149,4.748651589133079,5.555092543193522,2.2125624583681964,2.5110272528420947,160.41868591308594,16.824368360357745
3,2026-07-25T06:32:24.999899Z,75.37962637549118,12.24384911245981,106.77381995506585,4.748651582492019,5.569735184228323,2.220223875081088,2.510491035537276,160.41868591308594,15.54006374327371
3,2026-07-25T06:32:25.999888Z,75.37963422528645,12.243830066085657,107.28624152205884,4.748651575893597,5.582763258710786,2.238714200514094,2.5109256111541853,157.88027954101562,13.791374822218462
3,2026-07-25T06:32:26.999877Z,75.37964052300025,12.243811665151757,107.7347612073645,4.7486515755018415,5.562443113544905,2.232750159554097,2.507138612212423,157.88027954101562,12.30789562476434
3,2026-07-25T06:32:27.999866Z,75.37964740975823,12.243793132783015,108.06883479375392,4.74865156944025,5.639441432441813,2.223084994357154,2.5071570354589436,155.7315216064453,15.689929021498536
3,2026-07-25T06:32:28.999856Z,75.37965265932236,12.243774958126767,108.66637006681412,4.748651567117624,5.597111639883056,2.222799811865837,2.5088020140249228,155.7315216064453,31.32387700772792
3,2026-07-25T06:32:29.999846Z,75.37965632472034,12.243758770777685,109.10932593420148,4.748651565309024,5.517183828211068,2.0761140520443324,2.505232284954282,155.7315216064453,36.72022054764355
3,2026-07-25T06:32:30.999837Z,75.37966178893862,12.243741283226635,109.6160144014284,4.7486515824505595,5.448895318258134,2.0441383273250606,2.502713269049673,155.7315216064453,32.37680460294759
3,2026-07-25T06:32:31.999826Z,75.37966664133549,12.24372565543091,110.1363929156214,4.748651594960925,5.398142767376963,1.961525625889149,2.496112652437412,155.7315216064453,26.680299122230224
3,2026-07-25T06:32:32.999816Z,75.37967142710706,12.243710107584594,110.55498833023012,4.748651601955177,5.348613718596117,1.8899966529263401,2.4936037015514985,155.7315216064453,23.200496079752842
3,2026-07-25T06:32:33.999807Z,75.37967668949976,12.243695917467585,111.02907454781234,4.74865160278083,5.291265404776833,1.7990646194542455,2.4879391795784898,155.7315216064453,20.04024380807202
